Index,Variant,Region,Notes,Country code,Year,0 - 4,5 - 9,10 - 14,15 - 19,20 - 24,25 - 29,30 - 34,35 - 39,40 - 44,45 - 49,50 - 54,55 - 59,60 - 64,65 - 69,70 - 74,75 - 79,80 - 84,85 - 89,90 - 94,95 - 99,100+
51,Estimates,Western Africa,3,914,1995,"18,199,334","15,108,316","12,922,031","10,612,166","8,806,555","7,239,838","6,003,699","5,027,572","4,210,671","3,421,196","2893,98","2,377,115","1,892,875","1,428,343","965,075","555,307","231,188","69,057","13,549","1,687",118
51,Estimates,Western Africa,3,914,2000,"19,992,179","16,944,369","14,788,124","12697,57","10,330,518","8,377,585","6,773,228","5,615,769","4,723,133","3,971,116","3,219,369","2,687,846","2,147,024","1,620,807","1,112,187","646,561","294,275","87,624","17,238","2,06",151
51,Estimates,Western Africa,3,914,2005,"21,883,513","18,600,152","16,528,337","14,490,201","12,332,966","9,797,283","7,734,572","6,217,145","5,190,263","4,402,643","3,708,264","2,980,459","2,425,335","1,840,348","1,267,215","750,338","344,846","112,213","21,952","2,64",182
52,Estimates,Benin,,204,1950,"157,196","116,684","102,152","87,409","76,237","65,332","57,371","47,873","42,52","40,265","45,025","57,989","51,781","41,081","28,842","17,052","8,995",-,-,-,-
52,Estimates,Benin,,204,1955,"176,697","138,156","113,101","98,897","83,076","71,595","61,249","53,865","44,957","39,937","37,505","41,085","50,606","41,641","28,922","16,329","8,829",-,-,-,-
52,Estimates,Benin,,204,1960,"201,59","157,33","134,347","109,812","94,44","78,422","67,482","57,784","50,851","42,406","37,359","34,394","36,142","41,26","29,92","16,875","8,817",-,-,-,-
52,Estimates,Benin,,204,1965,"212,935","181,848","153,476","130,842","105,273","89,603","74,249","63,955","54,774","48,174","39,836","34,436","30,485","29,83","30,212","17,946","9,231",-,-,-,-
52,Estimates,Benin,,204,1970,"245,98","194,461","177,943","149,948","126,138","100,481","85,384","70,758","60,935","52,118","45,474","36,922","30,761","25,457","22,225","18,593","10,001",-,-,-,-
52,Estimates,Benin,,204,1975,"287,983","227,146","190,791","174,321","145,129","121,053","96,189","81,761","67,696","58,205","49,393","42,369","33,229","25,982","19,286","14,011","10,824",-,-,-,-
52,Estimates,Benin,,204,1980,"339,307","268,694","223,471","187,476","169,707","140,33","116,84","92,748","78,72","65,007","55,447","46,285","38,437","28,393","20,012","12,446","9,969",-,-,-,-
52,Estimates,Benin,,204,1985,"431,112","317,352","264,823","220,137","183,329","165,161","136,331","113,362","89,743","75,928","62,165","52,178","42,209","33,093","22,026","13,077","9,214",-,-,-,-
52,Estimates,Benin,,204,1990,"486,54","405,51","313,255","261,296","215,83","178,931","160,979","132,692","110,038","86,795","72,817","58,696","47,806","36,601","25,889","14,515","9,143",-,-,-,-
52,Estimates,Benin,,204,1995,"557,433","461,997","401,791","312,175","262,525","218,028","180,492","161,086","131,796","108,421","84,596","69,706","54,49","42,024","29,067","17,307","7,187","2,127",388,42,3
52,Estimates,Benin,,204,2000,"626,942","529,638","457,193","397,063","305,369","252,71","208,779","173,247","155,043","126,94","103,932","80,119","64,342","47,915","33,622","19,741","8,979","2,458",421,41,2
52,Estimates,Benin,,204,2005,"708,082","599,454","524,933","455,348","396,803","303,347","246,531","202,619","168,14","150,386","122,582","99,24","74,651","57,17","38,874","23,285","10,444","3,132",494,45,2
53,Estimates,Burkina Faso,,854,1950,"286,704","228,429","205,245","183,555","165,383","133,805","111,429","91,288","73,74","63,109","56,886","40,114","34,521","28,249","19,279","10,522","5,024",-,-,-,-
53,Estimates,Burkina Faso,,854,1955,"327,125","248,109","220,176","196,277","169,471","149,462","120,44","100,955","83,241","67,559","58,686","52,693","35,34","27,798","19,755","10,752","5,144",-,-,-,-
53,Estimates,Burkina Faso,,854,1960,"359,764","286,876","239,905","211,284","182,283","153,925","135,878","109,951","92,763","76,825","63,105","54,634","46,65","28,834","19,842","11,357","5,431",-,-,-,-
53,Estimates,Burkina Faso,,854,1965,"402,935","318,018","277,743","229,607","194,238","163,042","137,544","122,951","100,243","85,218","71,922","59,291","48,891","38,494","20,974","11,715","5,903",-,-,-,-
53,Estimates,Burkina Faso,,854,1970,"473,229","360,06","308,788","267,026","212,485","175,037","146,723","124,924","112,994","92,604","80,079","67,694","53,339","40,734","28,331","12,647","6,363",-,-,-,-
53,Estimates,Burkina Faso,,854,1975,"550,887","427,465","350,44","297,261","247,725","191,118","157,012","132,936","114,437","104,564","87,279","75,776","61,326","44,938","30,47","17,434","7,028",-,-,-,-
53,Estimates,Burkina Faso,,854,1980,"591,42","503,036","417,12","337,816","275,605","223,115","170,761","141,686","121,46","105,595","96,705","81,107","69,214","52,276","34,208","19,227","9,072",-,-,-,-
53,Estimates,Burkina Faso,,854,1985,"678,943","543,159","492,3","404,014","315,871","250,833","202,314","155,408","130,24","112,644","97,968","90,26","74,444","59,468","39,765","21,298","10,808",-,-,-,-
53,Estimates,Burkina Faso,,854,1990,"820,777","629,277","533,733","481,18","385,389","295,474","234,032","189,624","146,076","122,886","107,352","93,218","82,852","64,328","45,766","25,275","12,519",-,-,-,-
53,Estimates,Burkina Faso,,854,1995,"944,602","764,496","619,725","522,924","461,175","353,17","267,533","214,023","175,697","136,617","116,569",102,"85,858","72,126","50,242","29,697","11,647","2,901",427,31,1
53,Estimates,Burkina Faso,,854,2000,"1,060,552","881,334","750,322","611,359","507,073","428,876","308,709","233,247","191,182","160,845","126,615","107,982","92,553","74,157","56,343","33,026","14,803","3,795",544,42,2
53,Estimates,Burkina Faso,,854,2005,"1,210,146","996,888","865,608","742,435","603,768","493,64","408,531","287,949","218,203","180,508","152,375","119,177","99,17","80,755","58,536","37,528","16,683","4,88",718,54,2
54,Estimates,Cape Verde,,132,1950,"7,77","7,586","10,183","9,837","8,447","5,024","4,793","5,274","5,334","3,616","3,22","2,155","2,515","1,482","1,253",851,489,-,-,-,-
54,Estimates,Cape Verde,,132,1955,"12,654","11,004","9,536","8,803","8,895","6,419","5,776","4,952","4,952","4,034","4,127","2,75","2,75","1,742","1,559","1,192",549,-,-,-,-
54,Estimates,Cape Verde,,132,1960,"18,98","15,272","8,307","7,395","9,288","7,967","6,896","4,417","4,431","4,676","5,217","3,426","2,807","1,852","1,769","1,563","1,043",-,-,-,-
54,Estimates,Cape Verde,,132,1965,"20,149","18,572","13,595","10,924","8,497","7,283","7,404","5,827","5,341","4,37","4,855","3,884","3,641","2,306","1,943","1,821",962,-,-,-,-
54,Estimates,Cape Verde,,132,1970,"21,078","22,447","20,088","15,175","7,27","6,299","7,896","7,736","6,336","4,016","4,124","4,377","4,576","2,74","2,015","2,22","1,48",-,-,-,-
54,Estimates,Cape Verde,,132,1975,"23,087","21,608","21,015","17,464","10,952","7,696","6,216","6,512","6,66","5,179","4,736","3,848","4,144","3,107","2,516","2,368",882,-,-,-,-
54,Estimates,Cape Verde,,132,1980,"25,003","20,448","21,928","20,025","14,897","9,147","4,486","4,932","7,089","6,356","5,424","3,213","3,411","3,446","3,055","2,504","1,143",-,-,-,-
54,Estimates,Cape Verde,,132,1985,"29,159","24,565","19,898","20,087","16,883","11,781","8,186","4,818","4,824","6,892","6,115","5,133","2,959","2,998","2,799","2,177","1,712",-,-,-,-
54,Estimates,Cape Verde,,132,1990,"32,114","28,794","24,028","18,106","16,987","13,782","10,811","8,479","4,73","4,707","6,659","5,818","4,761","2,626","2,464","2,026","1,852",-,-,-,-
54,Estimates,Cape Verde,,132,1995,"32,488","31,849","28,482","23,07","16,491","15,353","13,228","10,899","8,352","4,632","4,567","6,369","5,434","4,264","2,185","1,812","1,191","0,52",147,15,1
54,Estimates,Cape Verde,,132,2000,"32,248","32,315","31,649","27,9","22,094","15,524","14,999","13,236","10,77","8,209","4,513","4,392","5,993","4,917","3,597","1,637","1,102",526,148,24,1
54,Estimates,Cape Verde,,132,2005,"35,592","32,129","32,135","31,082","26,935","21,127","15,194","15,02","13,109","10,614","8,026","4,359","4,158","5,471","4,199","2,741","1,017",498,153,25,2
55,Estimates,Côte d'Ivoire,,384,1950,"211,172","169,291","147,555","128,559","110,799","94,541","80,139","67,416","56,283","46,652","37,993","30,041","22,443","15,462","9,542","4,948","2,384",-,-,-,-
55,Estimates,Côte d'Ivoire,,384,1955,"280,525","189,499","165,486","146,889","129,414","111,269","94,173","79,045","65,859","54,515","44,537","35,399","26,771","18,518","11,257","5,664","2,622",-,-,-,-
55,Estimates,Côte d'Ivoire,,384,1960,"337,874","254,647","185,903","166,012","149,759","131,626","112,081","93,793","77,865","64,244","52,39","41,789","31,831","22,37","13,725","6,856","3,038",-,-,-,-
55,Estimates,Côte d'Ivoire,,384,1965,"406,761","310,878","250,54","187,528","170,712","153,54","133,453","112,29","92,908","76,346","62,068","49,473","37,919","26,965","16,913","8,6","3,72",-,-,-,-
55,Estimates,Côte d'Ivoire,,384,1970,"499,764","379,472","307,462","256,685","201,216","182,755","161,268","137,46","113,734","92,764","74,913","59,461","45,588","32,729","20,889","10,955","4,821",-,-,-,-
55,Estimates,Côte d'Ivoire,,384,1975,"636,431","470,752","375,95","313,975","270,649","214,116","191,007","165,481","138,854","113,398","91,042","71,928","55,085","39,736","25,745","13,834","6,282",-,-,-,-
55,Estimates,Côte d'Ivoire,,384,1980,"811,109","606,464","468,275","388,703","338,841","293,119","229,827","200,109","169,861","140,218","112,552","88,397","67,499","48,819","31,961","17,579","8,297",-,-,-,-
55,Estimates,Côte d'Ivoire,,384,1985,"1,038,259","774,867","603,457","481,027","413,699","361,277","308,226","238,87","204,241","170,829","138,795","109,204","83,122","60,157","39,317","21,562","10,799",-,-,-,-
55,Estimates,Côte d'Ivoire,,384,1990,1170,"992,952","769,452","607,811","490,739","420,415","364,397","308,668","237,834","201,698","166,836","133,369","102,035","73,844","48,424","26,589","13,426",-,-,-,-
55,Estimates,Côte d'Ivoire,,384,1995,"1,257,663","1,115,042","984,828","770,099","610,456","481,794","406,867","352,369","299,033","230,857","194,784","159,159","123,971","90,322","59,33","32,746","12,705","3,271",496,36,2
55,Estimates,Côte d'Ivoire,,384,2000,"1,324,411","1,192,561","1,101,346","980,869","765,781","590,566","448,296","376,401","329,307","282,683","219,23","183,851","146,871","109,156","72,45","40,432","17,044","4,367",655,52,2
55,Estimates,Côte d'Ivoire,,384,2005,"1,384,354","1244,59","1,168,239","1,067,202","922,875","691,272","513,463","385,726","331,222","297,794","259,835","201,845","166,443","127,199","86,131","48,529","20,416","5,61",809,67,3
56,Estimates,Gambia,,270,1950,"24,834","19,235","16,826","14,938","13,222","11,613","10,1","8,689","7,411","6,283","5,262","4,276","3,286","2,305","1,394",677,299,-,-,-,-
56,Estimates,Gambia,,270,1955,"25,957","20,686","18,097","16,067","14,222","12,491","10,863","9,346","7,97","6,758","5,659","4,598","3,533","2,478","1,497",726,315,-,-,-,-
56,Estimates,Gambia,,270,1960,"30,543","22,113","19,674","17,735","16,273","14,607","12,659","10,745","9,039","7,575","6,291","5,084","3,9","2,739","1,665",817,359,-,-,-,-
56,Estimates,Gambia,,270,1965,"36,605","26,32","21,127","19,393","18,14","16,877","14,925","12,624","10,478","8,66","7,106","5,7","4,358","3,067","1,878",936,421,-,-,-,-
56,Estimates,Gambia,,270,1970,"42,052","31,916","25,22","20,849","19,785","18,714","17,132","14,81","12,282","10,038","8,141","6,469","4,928","3,473","2,147","1,089",503,-,-,-,-
56,Estimates,Gambia,,270,1975,"49,529","37,535","30,863","25,301","22,207","21,515","19,915","17,648","14,851","12,071","9,653","7,577","5,729","4,043","2,527","1,313",629,-,-,-,-
56,Estimates,Gambia,,270,1980,"58,727","44,733","36,372","30,699","26,205","23,462","22,302","20,123","17,447","14,449","11,539","8,975","6,743","4,755","3,003","1,595","0,79",-,-,-,-
56,Estimates,Gambia,,270,1985,"69,799","53,928","43,537","36,277","31,776","27,708","24,518","22,687","20,015","17,066","13,894","10,819","8,086","5,7","3,609","1,931","1,011",-,-,-,-
56,Estimates,Gambia,,270,1990,"82,131","65,553","52,989","44,119","38,91","35,144","30,334","26,068","23,332","20,09","16,759","13,285","9,964","7,018","4,481","2,433","1,317",-,-,-,-
56,Estimates,Gambia,,270,1995,"91,649","78,215","64,625","53,544","46,707","42,233","37,695","31,828","26,717","23,386","19,729","16,048","12,293","8,726","5,624","3,136","1,252",372,74,8,1
56,Estimates,Gambia,,270,2000,"104,382","88,051","77,294","65,129","56,005","49,757","44,488","38,948","32,31","26,728","22,957","18,927","14,903","10,833","7,067","4,005","1,818",541,"0,11",13,1
56,Estimates,Gambia,,270,2005,"114,578","100,766","87,04","77,312","66,463","57,479","50,45","44,555","38,581","31,729","25,954","21,917","17,582","13,187","8,854","5,107","2,368",801,162,"0,02",1
57,Estimates,Ghana,,288,1950,"475,69","370,1","311,55","266,6","226,87","192,37",161,"134,87","111,87",92,"75,27","59,59","44,96","32,41","20,91","11,5","5,229",-,-,-,-
57,Estimates,Ghana,,288,1955,"537,084","440,586","366,261","310,697","265,137","224,473","189,22","157,394","131,039","108,126","88,062","70,545","53,795","38,093","24,736","13,645","6,929",-,-,-,-
57,Estimates,Ghana,,288,1960,"631,969","499,201","435,032","364,189","308,133","261,662","220,338","184,655","152,706","126,484","103,377","82,526","63,795","45,761","29,318","16,37","8,679",-,-,-,-
57,Estimates,Ghana,,288,1965,"726,156","580,053","484,41","424,739","354,611","298,646","252,342","211,361","176,137","144,93","118,937","95,365","73,602","53,659","34,955","19,36","10,615",-,-,-,-
57,Estimates,Ghana,,288,1970,"786,627","641,699","539,165","452,22","395,809","328,914","275,682","231,803","193,102","160,154","130,571","105,218","81,701","59,584","39,584","22,386","12,358",-,-,-,-
57,Estimates,Ghana,,288,1975,"915,989","722,062","616,104","519,981","434,753","379,071","313,645","261,667","218,866","181,414","149,128","119,451","93,338","68,622","45,719","26,458","14,951",-,-,-,-
57,Estimates,Ghana,,288,1980,"994,888","821,072","672,597","576,186","484,992","403,475","350,836","288,988","239,819","199,597","163,98","132,556","103,079","76,421","51,49","29,991","17,508",-,-,-,-
57,Estimates,Ghana,,288,1985,"1,197,392","958,845","817,829","672,045","573,985","481,373","399,208","345,714","283,37","233,996","193,058","156,085","122,699","90,726","61,84","36,576","21,755",-,-,-,-
57,Estimates,Ghana,,288,1990,"1,308,955","1,141,567","940,881","804,282","658,681","560,31","468,466","387,285","333,879","272,371","223,048","181,24","142,689","106,861","72,86","43,757","26,633",-,-,-,-
57,Estimates,Ghana,,288,1995,"1,391,548","1,261,311","1,127,198","930,646","791,745","643,42","545,17","455,127","375,262","322,422","261,153","210,885","167,192","125,714","87,084","52,518","23,327","7,58","1,625",209,14
57,Estimates,Ghana,,288,2000,"1,426,168","1,339,836","1,240,938","1,111,155","912,174","764,242","614,505","520,505","435,106","358,939","307,144","245,978","194,244","147,41","102,859","63,228","31,291","10,38","2,279",296,22
57,Estimates,Ghana,,288,2005,"1,516,491","1,380,318","1,321,805","1,228,138","1,094,246","882,841","724,622","580,203","493,359","414,314","341,614","289,921","227,632","172,481","121,772","75,582","38,228","14,165","3,179",424,"0,03"
58,Estimates,Guinea,,324,1950,"240,285","180,87","156,137","138,174","121,594","106,395","91,887","78,345","66,185","55,546","45,873","36,754","27,496","18,654","10,778","4,837","1,935",-,-,-,-
58,Estimates,Guinea,,324,1955,"225,5","203,182","174,045","150,847","131,979","115,282","100,58","86,603","73,605","61,99","51,357","41,263","31,261","21,188","12,292","5,513","1,995",-,-,-,-
58,Estimates,Guinea,,324,1960,"249,396","191,9","195,33","167,933","143,971","125,07","108,944","94,775","81,346","68,922","57,322","46,246","35,213","24,264","14,142","6,423","2,244",-,-,-,-
58,Estimates,Guinea,,324,1965,"296,078","214,348","184,69","188,681","160,553","136,714","118,452","102,892","89,225","76,339","63,9","51,811","39,71","27,617","16,463","7,582","2,662",-,-,-,-
58,Estimates,Guinea,,324,1970,"342,114","257,019","206,706","178,566","180,735","152,813","129,791","112,153","97,109","83,937","70,979","57,985","44,775","31,477","19,05","9,054","3,238",-,-,-,-
58,Estimates,Guinea,,324,1975,"349,851","283,76","234,894","189,014","160,918","162,842","137,331","116,276","100,136","86,41","73,878","61,068","47,659","33,927","20,904","10,193","3,805",-,-,-,-
58,Estimates,Guinea,,324,1980,"407,791","314,823","278,351","230,832","184,229","156,084","157,5","132,519","111,86","96,005","81,965","68,568","54,289","39,241","24,627","12,333","4,799",-,-,-,-
58,Estimates,Guinea,,324,1985,"454,222","361,894","305,191","270,25","222,317","176,474","149,104","150,213","125,988","105,985","90,014","75,287","60,444","44,492","27,956","14,019","5,941",-,-,-,-
58,Estimates,Guinea,,324,1990,"530,837","417,067","358,667","302,809","266,082","217,722","172,546","145,631","146,107","122,148","101,763","84,803","68,297","51,255","33,108","16,824","7,309",-,-,-,-
58,Estimates,Guinea,,324,1995,"654,43","514,063","430,453","370,193","310,74","270,945","220,942","175,108","148,06","147,479","122,233","100,194","80,724","61,148","40,718","21,53","7,596","1,708",216,12,1
58,Estimates,Guinea,,324,2000,"703,721","598,225","494,285","413,917","353,626","293,907","255,146","207,938","164,592","138,688","137,533","112,371","89,441","68,273","46,663","26,078","10,505","2,422",314,21,1
58,Estimates,Guinea,,324,2005,"771,223","647,617","573,949","474,486","394,339","331,961","272,802","236,892","193,631","153,444","128,471","126,36","100,737","76,381","53,143","30,921","13,226","3,519",468,32,1
59,Estimates,Guinea-Bissau,,624,1950,"37,024","29,748","26,797","24,716","22,529","20,595","18,745","16,931","13,809","10,968","9,532","7,298","6,096","4,654","3,117","1,722",884,-,-,-,-
59,Estimates,Guinea-Bissau,,624,1955,"41,426","30,82","27,612","25,202","23,179","20,975","19,004","17,128","15,353","12,445","9,763","8,257","5,998","4,606","3,061","1,672",883,-,-,-,-
59,Estimates,Guinea-Bissau,,624,1960,"43,006","34,788","28,685","26,033","23,692","21,641","19,414","17,425","15,582","13,893","11,128","8,49","6,837","4,568","3,069","1,673",886,-,-,-,-
59,Estimates,Guinea-Bissau,,624,1965,"45,543","34,406","30,81","25,631","23,232",21,"19,031","16,913","15,066","13,397","11,831","9,213","6,682","4,986","2,91","1,617",858,-,-,-,-
59,Estimates,Guinea-Bissau,,624,1970,"50,492","37,615","31,211","28,323","23,445","21,137","18,954","17,033","15,021","13,307","11,702","10,083","7,484","5,014","3,304","1,593",866,-,-,-,-
59,Estimates,Guinea-Bissau,,624,1975,"59,917","43,973","35,852","30,07","27,212","22,381","20,026","17,809","15,888","13,934","12,21","10,471","8,621","5,932","3,512","1,928",918,-,-,-,-
59,Estimates,Guinea-Bissau,,624,1980,"72,166","57,298","45,938","37,834","31,677","28,39","23,269","20,612","18,204","16,144","14,014","11,982","9,832","7,504","4,587","2,278","1,167",-,-,-,-
59,Estimates,Guinea-Bissau,,624,1985,"81,374","63,964","54,931","44,471","36,515","30,397","27,059","22,016","19,365","17,015","14,932","12,665","10,386","7,942","5,368","2,741","1,336",-,-,-,-
59,Estimates,Guinea-Bissau,,624,1990,"94,944","73,183","61,71","53,428","43,135","35,23","29,146","25,775","20,832","18,229","15,857","13,616","11,107","8,527","5,81","3,299","1,627",-,-,-,-
59,Estimates,Guinea-Bissau,,624,1995,"113,66","87,638","72,007","61,17","52,759","42,365","34,418","28,328","24,897","20,032","17,357","14,791","12,233","9,375","6,456","3,723","1,552",417,71,8,0
59,Estimates,Guinea-Bissau,,624,2000,"132,164","103,095","84,202","69,644","58,832","50,19","40,037","32,417","26,575","23,307","18,639","15,85","13,048","10,16","7,059","4,183","1,919",579,103,11,1
59,Estimates,Guinea-Bissau,,624,2005,"154,642","121,898","100,217","82,381","67,715","56,005","47,058","37,472","30,39","24,976","21,825","17,187","14,209","11,053","7,834","4,722","2,237",747,"0,15",16,1
60,Estimates,Liberia,,430,1950,"68,7","54,5","47,2","41,5","36,4","31,7","27,4","23,5",20,"16,9","14,1","11,5","8,9","6,4","4,1","2,2","1,1",-,-,-,-
60,Estimates,Liberia,,430,1955,"82,185","62,394","52,974","45,754","39,849","34,692","30,032","25,788","21,984","18,59","15,461","12,545","9,757","7,02","4,529","2,437","1,261",-,-,-,-
60,Estimates,Liberia,,430,1960,"94,591","75,53","61,211","51,828","44,355","38,35","33,194","28,552","24,373","20,645","17,187","13,91","10,774","7,8","5,043","2,739","1,437",-,-,-,-
60,Estimates,Liberia,,430,1965,"109,004","87,175","74,086","59,896","50,262","42,713","36,723","31,589","27,014","22,913","19,114","15,492","11,981","8,651","5,636","3,075","1,638",-,-,-,-
60,Estimates,Liberia,,430,1970,"127,058","100,966","85,72","72,659","58,249","48,545","41,031","35,065","29,991","25,484","21,293","17,303","13,414","9,683","6,301","3,472","1,869",-,-,-,-
60,Estimates,Liberia,,430,1975,"148,287","117,983","99,267","84,07","70,662","56,287","46,663","39,211","33,322","28,319","23,711","19,31","15,024","10,885","7,092","3,912","2,136",-,-,-,-
60,Estimates,Liberia,,430,1980,"174,756","138,341","116,106","97,459","81,882","68,39","54,217","44,695","37,354","31,543","26,423","21,581","16,851","12,276","8,044","4,457","2,448",-,-,-,-
60,Estimates,Liberia,,430,1985,"205,444","162,582","135,396","113,36","94,43","78,87","65,568","51,705","42,392","35,212","29,319","23,981","18,806","13,774","9,051","5,018","2,811",-,-,-,-
60,Estimates,Liberia,,430,1990,"203,439","161,861","134,269","111,495","92,679","76,752","63,859","52,924","41,343","33,746","27,659","22,512","17,704","13,043","8,636","4,814","2,729",-,-,-,-
60,Estimates,Liberia,,430,1995,"198,803","163,485","138,229","114,268","93,981","77,218","63,636","52,757","43,631","33,763","27,182","21,699","16,889","12,39","8,221","4,598","1,915",564,109,13,1
60,Estimates,Liberia,,430,2000,"288,717","228,636","198,292","167,411","137,091","110,773","89,615","73,632","61,066","50,363","38,813","30,522","23,436","17,104","11,362","6,415","2,809","0,84",162,19,1
60,Estimates,Liberia,,430,2005,"314,247","248,711","206,872","179,594","149,698","119,393","94,587","76,028","62,779","52,34","42,998","32,509","24,701","17,887","11,864","6,749","2,991",939,184,22,1
61,Estimates,Mali,,466,1950,"317,487","249,936","215,733","185,834","157,882","132,5","110,286","90,75","73,496","58,402","45,19","33,671","23,711","15,296","8,721","4,042","1,66",-,-,-,-
61,Estimates,Mali,,466,1955,"341,009","266,305","240,084","208,074","177,047","149,217","124,855","103,617","85,004","68,646","53,836","40,497","28,481","18,113","9,946","4,37","1,644",-,-,-,-
61,Estimates,Mali,,466,1960,"391,363","289,572","256,453","231,997","198,636","167,675","140,922","117,607","97,329","79,625","63,502","48,481","34,523","22,038","12,016","5,141","1,781",-,-,-,-
61,Estimates,Mali,,466,1965,"439,68","334,738","278,85","246,471","217,908","183,677","154,703","130,261","108,909","90,224","73,138","56,959","41,317","26,829","14,764","6,316","2,058",-,-,-,-
61,Estimates,Mali,,466,1970,"507,913","381,09","323,482","269,284","233,634","204,12","171,666","144,654","121,833","101,824","83,541","66,168","49,081","32,621","18,392","8,033","2,586",-,-,-,-
61,Estimates,Mali,,466,1975,"588,736","444,991","369,353","313,795","257,565","221,423","193,084","162,225","136,509","114,768","94,934","76,126","57,534","39,249","22,777","10,284","3,39",-,-,-,-
61,Estimates,Mali,,466,1980,"662,101","519,454","431,051","355,13","292,023","233,877","200,999","176,735","149,437","126,343","105,719","85,887","66,06","46,192","27,691","12,966","4,426",-,-,-,-
61,Estimates,Mali,,466,1985,"758,243","589,979","505,113","415,246","330,106","264,351","210,758","182,977","162,593","138,357","116,644","96,156","75,269","54,516","33,551","16,058","5,955",-,-,-,-
61,Estimates,Mali,,466,1990,"834,152","683,298","575,558","488,305","388,089","300,119","239,293","191,914","168,456","151,009","128,249","106,674","85,966","63,752","40,394","20,044","7,787",-,-,-,-
61,Estimates,Mali,,466,1995,"970,94","760,552","668,492","557,924","458,599","354,24","271,928","218,232","176,471","156,413","140,304","117,78","96,058","73,605","48,134","24,815","8,278","1,68","0,19","0,01",0
61,Estimates,Mali,,466,2000,"1,129,534","891,695","744,966","649,488","525,566","419,316","320,138","246,797","200,074","163,217","145,089","129,064","106,413","82,755","56,478","30,585","11,704","2,496",294,18,1
61,Estimates,Mali,,466,2005,"1,277,841","1,045,564","875,556","728,324","625,058","499,411","395,235","301,028","232,334","188,795","153,424","134,758","116,38","90,6","63,094","35,872","14,525","3,604",443,27,1
62,Estimates,Mauritania,,478,1950,72,57,50,43,37,31,26,22,18,14,11,9,6,4,2,1,0,-,-,-,-
62,Estimates,Mauritania,,478,1955,"73,282","62,418","54,296","48,119","41,21","35,215","29,256","24,31","20,452","16,678","12,829","9,823","7,67","4,731","2,778","1,152",371,-,-,-,-
62,Estimates,Mauritania,,478,1960,"86,459","64,305","59,687","52,454","46,306","39,159","33,184","27,541","22,763","19,046","15,366","11,535","8,451","6,131","3,353","1,648",587,-,-,-,-
62,Estimates,Mauritania,,478,1965,"98,398","76,686","61,704","57,775","50,575","44,326","37,182","31,338","25,901","21,293","17,633","13,9","10,009","6,838","4,425","2,042",889,-,-,-,-
62,Estimates,Mauritania,,478,1970,"111,22","88,202","73,836","59,877","55,88","48,609","42,263","35,226","29,573","24,337","19,808","16,048","12,164","8,196","5,023","2,763","1,204",-,-,-,-
62,Estimates,Mauritania,,478,1975,"125,147","100,731","85,213","71,768","57,931","53,683","46,214","39,975","33,328","27,91","22,747","18,135","14,161","10,08","6,126","3,215","1,68",-,-,-,-
62,Estimates,Mauritania,,478,1980,"141,366","114,25","97,516","82,871","69,273","55,4","51,119","43,877","37,828","31,435","26,102","20,842","16,08","11,86","7,652","4,011","2,131",-,-,-,-
62,Estimates,Mauritania,,478,1985,"156,059","130,151","110,905","94,916","79,836","66,089","52,574","48,486","41,541","35,727","29,475","24,045","18,561","13,55","9,123","5,102","2,73",-,-,-,-
62,Estimates,Mauritania,,478,1990,"174,024","144,137","126,402","107,662","90,672","75,19","61,95","49,227","45,534","38,983","33,337","27,084","21,451","15,665","10,448","6,133","3,514",-,-,-,-
62,Estimates,Mauritania,,478,1995,"196,809","161,86","140,426","123,452","104,307","87,149","71,928","59,077","46,808","43,197","36,713","30,868","24,291","18,237","12,188","7,075","3,169",981,189,22,2
62,Estimates,Mauritania,,478,2000,"227,356","184,276","158,135","137,978","121,389","102,399","85,194","69,927","57,075","44,969","41,053","34,264","27,913","20,776","14,263","8,312","3,879","1,272",263,31,2
62,Estimates,Mauritania,,478,2005,"261,351","215,025","180,768","156,247","137,249","121,026","101,67","83,965","68,346","55,342","43,113","38,599","31,242","24,146","16,512","9,903","4,645","1,594","0,35",44,3
63,Estimates,Niger,,562,1950,"242,865","185,419","157,909","137,142","118,533","101,811","86,573","72,953","60,952","50,568","41,399","32,903","24,812","17,125","10,249","4,99","2,292",-,-,-,-
63,Estimates,Niger,,562,1955,"294,322","209,911","179,296","153,283","131,952","113,388","97,127","82,318","69,11","57,531","47,141","37,62","28,409","19,576","11,698","5,539","2,314",-,-,-,-
63,Estimates,Niger,,562,1960,"333,564","255,482","202,803","173,156","145,308","123,559","105,974","90,834","77,001","65,096","54,017","43,109","32,69","22,584","13,503","6,41","2,516",-,-,-,-
63,Estimates,Niger,,562,1965,"385,755","290,673","247,294","196,603","165,657","137,781","116,887","100,124","85,673","72,696","60,954","49,328","37,468","26,046","15,651","7,458","2,865",-,-,-,-
63,Estimates,Niger,,562,1970,"448,001","337,364","281,606","239,985","188,382","157,394","130,587","110,624","94,584","80,977","68,135","55,739","42,97","29,965","18,156","8,721","3,339",-,-,-,-
63,Estimates,Niger,,562,1975,"526,337","392,6","327,015","273,449","230,272","179,243","149,399","123,745","104,615","89,461","75,93","62,351","48,615","34,437","20,956","10,167","3,923",-,-,-,-
63,Estimates,Niger,,562,1980,"620,921","462,483","380,717","317,528","262,139","218,856","169,855","141,4","116,917","98,999","84,043","69,617","54,512","39,091","24,198","11,817","4,622",-,-,-,-
