Index,Variant,Region,Notes,Country code,Year,0 - 4,5 - 9,10 - 14,15 - 19,20 - 24,25 - 29,30 - 34,35 - 39,40 - 44,45 - 49,50 - 54,55 - 59,60 - 64,65 - 69,70 - 74,75 - 79,80 - 84,85 - 89,90 - 94,95 - 99,100+
129,Estimates,Czech Republic,,203,1975,"432,1",352,"355,4","357,2","422,6","443,8","358,6","279,6","288,1","306,2","312,8","179,8","249,5","227,6","155,4","86,1","50,499",-,-,-,-
129,Estimates,Czech Republic,,203,1980,"443,448","440,406","351,39","352,348","356,403","420,343","436,8","351,501","273,146","280,639","293,59","291,107","160,457","211,866","169,956","95,445","54,412",-,-,-,-
129,Estimates,Czech Republic,,203,1985,"358,4","442,7","439,9","350,7","350,6","354,3","417,5","432,3","345,4","265,1",267,"271,2","256,4","131,6",157,"109,3","64,698",-,-,-,-
129,Estimates,Czech Republic,,203,1990,"331,861","354,245","445,425","429,032","349,662","350,118","359,898","413,347","419,227","331,897","249,62","250,222","239,091","210,012","97,052","103,897","74,287",-,-,-,-
129,Estimates,Czech Republic,,203,1995,"301,085","329,91","353,202","444,571","430,287","349,513","346,232","353,402","405,266","408,091","319,538","234,955","226,102","204,306","162,939","66,774","57,071","21,797","4,526",588,8
129,Estimates,Czech Republic,,203,2000,"230,382","302,073","331,157","354,242","444,577","429,979","349,216","345,197","350,597","398,086","394,932","302,418","214,957","196,726","164,878","116,364","39,32","24,623","5,798",555,11
129,Estimates,Czech Republic,,203,2005,"232,354","231,361","303,225","332,178","354,747","444,713","429,972","348,848","343,324","345,849","387,395","376,312","279,121","189,343","161,11","120,052","69,95","17,408","6,709",733,12
130,Estimates,Hungary,,348,1950,426,392,373,384,389,379,233,346,337,309,265,197,162,133,85,50,30,-,-,-,-
130,Estimates,Hungary,,348,1955,481,416,389,370,379,383,373,229,338,326,294,247,178,139,105,61,37,-,-,-,-
130,Estimates,Hungary,,348,1960,410,472,409,377,333,350,367,361,223,326,313,275,223,152,110,70,45,-,-,-,-
130,Estimates,Hungary,,348,1965,"331,161","408,198","467,227","407,198","375,182","331,162","348,169","361,176","356,173","218,106","316,154","297,144","250,122","191,093","120,058","74,036","52,026",-,-,-,-
130,Estimates,Hungary,,348,1970,"367,195","330,651","408,579","474,841","404,901","370,659","328,946","344,713","357,512","348,359","211,798","298,795","267,837","212,144","148,1","80,054","56,039",-,-,-,-
130,Estimates,Hungary,,348,1975,"405,847","365,532","329,713","406,904","471,315","401,502","366,979","324,682","338,209","347,316","333,995","199,011","270,279","227,384","162,576","97,558","60,043",-,-,-,-
130,Estimates,Hungary,,348,1980,"433,969","407,873","366,888","332,508","401,205","457,228","390,371","356,841","315,641","326,462","329,401","310,017","178,821","213,632","183,445","107,976","75,467",-,-,-,-
130,Estimates,Hungary,,348,1985,"331,681","429,652","404,135","363,026","327,804","394,916","448,94","381,116","344,793","300,303","304,422","297,674","269,622","147,339","170,977","111,582","76,659",-,-,-,-
130,Estimates,Hungary,,348,1990,"315,008","330,865","427,191","405,163","352,088","311,133","376,432","426,996","363,38","326,311","279,181","275,567","258,796","221,728","112,389","112,601","83,72",-,-,-,-
130,Estimates,Hungary,,348,1995,"306,175","317,395","333,631","430,32","406,855","352,861","310,304","371,877","416,515","348,316","305,155","252,799","239,93","212,59","168,292","76,828","62,206","23,766","5,411",417,2
130,Estimates,Hungary,,348,2000,"258,379","308,508","320,123","336,41","432,58","408,525","353,365","308,703","364,647","400,899","328,196","279,41","222,557","199,447","163,424","115,843","44,668","26,417","5,582",479,3
130,Estimates,Hungary,,348,2005,"244,632","259,285","309,66","321,16","337,092","432,665","407,871","351,011","303,693","353,264","380,736","303,717","249,089","188,085","156,184","114,848","68,459","19,378","6,412",533,6
131,Estimates,Poland,,616,1950,1500,1022,1171,1204,1159,1000,623,810,850,725,549,392,312,218,140,90,"65,001",-,-,-,-
131,Estimates,Poland,,616,1955,1807,1486,1014,1158,1200,1128,989,614,788,819,686,503,344,260,166,97,"64,001",-,-,-,-
131,Estimates,Poland,,616,1960,"1,794,635","1,784,609","1478,82","987,551","1,126,911","1,171,025","1,123,902","942,434","608,572","779,012","791,043","644,665","455,176","288,746","180,466","105,272","75,188",-,-,-,-
131,Estimates,Poland,,616,1965,"1453,64","1,762,139","1,775,118","1,468,616","978,412","1,109,199","1,156,123","1,113,193","924,499","602,023","747,786","756,771","590,042","389,368","225,634","129,789","79,87",-,-,-,-
131,Estimates,Poland,,616,1970,"1,305,028","1,433,773","1,763,269","1,764,875","1437,99","963,079","1,089,314","1,144,749","1,084,092","898,506","566,801","694,241","668,331","484,519","295,746","168,847","99,631",-,-,-,-
131,Estimates,Poland,,616,1975,"1,472,772","1,294,376","1,418,785","1,746,154","1,740,135","1,414,738","945,963","1,065,705","1,112,798","1,047,173","857,349","529,665","629,683","567,225","382,745","202,373","121,041",-,-,-,-
131,Estimates,Poland,,616,1980,"1,658,658","1465,21","1,289,754","1,424,658","1,709,364","1699,04","1,395,736","923,899","1,037,789","1,068,005","995,436","797,034","478,293","507,103","452,92","268,139","161,162",-,-,-,-
131,Estimates,Poland,,616,1985,"1,754,872","1,648,792","1,458,178","1,282,027","1,410,345","1,687,799","1,673,796","1,371,321","900,055","999,915","1,011,549","919,292","710,885","406,067","419,335","297,021","192,028",-,-,-,-
131,Estimates,Poland,,616,1990,"1,512,917","1,731,082","1,651,766","1,456,392","1,263,358","1,359,536","1,652,299","1,628,489","1,330,256","864,151","942,196","930,334","815,145","601,448","317,543","283,287","233,861",-,-,-,-
131,Estimates,Poland,,616,1995,"1,273,475","1,504,848","1,724,815","1642,23","1,440,725","1,249,572","1,342,532","1,623,628","1,586,828","1280,39","815,306","864,57","820,383","681,145","465,524","218,918","160,29","67,383","16,904","2,397",172
131,Estimates,Poland,,616,2000,"1,037,745","1269,06","1,500,208","1,717,359","1,629,882","1,427,518","1,235,889","1,322,239","1,586,339","1,531,035","1,213,693","753,389","770,251","693,354","534,768","327,616","129,338","73,779","22,005","3,347","0,24"
131,Estimates,Poland,,616,2005,"930,552","1,034,091","1,265,103","1,493,999","1,706,174","1,617,279","1,414,795","1,220,919","1,298,043","1,541,104","1,464,039","1,133,811","679,638","661,26","553,969","383,71","197,454","60,315","24,162","4,324","0,33"
132,Estimates,Republic of Moldova,,498,1950,"102,952","104,278","126,82","109,014","106,456","91,871","62,131","84,104","67,814","61,373","43,283","34,57","33,907","26,898","18,942","11,46","7,577",-,-,-,-
132,Estimates,Republic of Moldova,,498,1955,"163,337","107,425","108,825","123,028","112,526","108,825","93,721","62,914","84,019","66,215","58,013","39,609","30,107","27,606","20,205","12,303","8,102",-,-,-,-
132,Estimates,Republic of Moldova,,498,1960,"202,639","170,049","112,866","104,969","126,762","115,465","111,267","95,072","63,881","82,175","63,281","53,484","34,99","24,893","21,094","13,396","8,797",-,-,-,-
132,Estimates,Republic of Moldova,,498,1965,"200,378","207,27","174,107","106,182","106,981","127,758","116,471","111,376","94,196","62,531","77,314","58,136","46,748","28,868","19,079","13,984","9,689",-,-,-,-
132,Estimates,Republic of Moldova,,498,1970,"172,776","203,27","210,508","167,446","107,626","107,63",128,"116,284","110,023","91,329","59,365","70,915","51,122","38,694","22,213","12,864","10,627",-,-,-,-
132,Estimates,Republic of Moldova,,498,1975,"187,417","171,378","201,72","200,53","169,583","116,224","107,917","125,504","112,637","106,61","87,563","54,961","63,647","42,45","29,011","15,008","11,509",-,-,-,-
132,Estimates,Republic of Moldova,,498,1980,"192,053","182,263","168,33","188,944","179,431","167,985","129,445","102,535","122,598","108,858","104,207","80,824","50,958","52,028","32,912","19,674","12,734",-,-,-,-
132,Estimates,Republic of Moldova,,498,1985,"213,335","191,022","178,516","166,963","172,475","182,863","169,016","126,508","99,465","115,628","100,969","95,466","71,181","41,731","39,51","21,909","14,678",-,-,-,-
132,Estimates,Republic of Moldova,,498,1990,"217,986","210,816","190,65","170,649","147,067","164,251","182,065","166,998","121,539","93,719","107,174","90,87","83,356","58,57","31,314","26,217","16,649",-,-,-,-
132,Estimates,Republic of Moldova,,498,1995,"167,8","213,1","206,75","184,9","158,95","139,55","157,65","173,9","157,1","111,85",85,"94,3","76,7","65,75",42,"19,7","13,05","3,8","0,75",0,0
132,Estimates,Republic of Moldova,,498,2000,"127,46","164,217","209,25","202,685","180,509","154,424","134,843","151,363","165,055","146,637","102,162","75,072","79,609","60,565","47,308","26,305","9,792","4,655",893,113,0
132,Estimates,Republic of Moldova,,498,2005,"106,368","125,644","162,235","206,696","199,443","176,894","150,725","130,684","145,205","156,02","136,004","91,838","64,434","64,312","44,688","30,606","13,687","3,677","1,168",142,11
133,Estimates,Romania,,642,1950,828,699,807,826,798,659,387,567,557,482,381,286,235,132,"122,682","66,293","34,025",-,-,-,-
133,Estimates,Romania,,642,1955,949,803,692,799,811,782,646,379,548,536,462,360,262,199,142,78,42,-,-,-,-
133,Estimates,Romania,,642,1960,927,926,794,683,785,798,768,632,369,534,512,428,320,220,154,85,46,-,-,-,-
133,Estimates,Romania,,642,1965,739,910,916,785,673,773,784,754,618,358,511,481,390,277,183,105,61,-,-,-,-
133,Estimates,Romania,,642,1970,"1,043,008","727,797","915,937","921,749","764,939","644,722","786,107","779,26","739,795","613,606","335,11","490,005","439,764","340,731","209,217","114,57","78,709",-,-,-,-
133,Estimates,Romania,,642,1975,"987,958","1,032,375","724,041","910,978","914,149","757,57","637,601","774,83","764,721","720,987","591,104","315,693","446,711","379,08","268,554","142,902","90,867",-,-,-,-
133,Estimates,Romania,,642,1980,"1,026,941","976,627","1,024,266","731,362","893,989","898,275","750,257","628,507","766,231","743,207","689,248","555,87","288,151","365,803","310,884","192,218","111,801",-,-,-,-
133,Estimates,Romania,,642,1985,"881,377","1,014,936","969,516","1,016,993","723,522","882,908","885,379","737,762","613,149","739,777","707,231","641,678","502,1","247,905","308,531","205,425","136,123",-,-,-,-
133,Estimates,Romania,,642,1990,"920,789","868,332","1,004,929","960,249","1,006,055","713,569","867,612","867,235","719,66","589,39","699,308","653,789","573,727","430,135","196,874","213,853","163,641",-,-,-,-
133,Estimates,Romania,,642,1995,"630,505","890,004","851,658","1,003,286","926,452","945,601","659,526","816,792","818,082","682,554","547,655","638,434","578,096","486,53","335,662","134,813","118,066","47,859","11,097","1,229",77
133,Estimates,Romania,,642,2000,"567,042","619,265","882,88","837,038","970,954","887,267","909,169","629,369","781,968","777,117","637,346","498,533","564,224","488,349","381,558","233,146","76,698","49,612","13,127","1,699","0,1"
133,Estimates,Romania,,642,2005,"540,827","561,306","615,835","875,368","821,658","951,133","868,369","888,783","610,189","752,334","735,593","588,496","446,074","483,001","388,488","269,473","135,353","32,776","13,802","2,028",137
134,Estimates,Russian Federation,,643,1950,"5,181,317","3742,25","6,156,804","4,980,353","5,558,784","2,888,972","2356,78","3,094,214","2,629,936","1962,31","1,467,108","1,225,971","1,058,617","764,28","509,619","298,712","202,058",-,-,-,-
134,Estimates,Russian Federation,,643,1955,"6,486,704","5,161,022","3,736,718","6138,68","4,934,059","5479,23","2,838,637","2,301,743","2,994,799","2,504,574","1,826,576","1,329,371","1,065,511","871,356","582,765","342,041","232,148",-,-,-,-
134,Estimates,Russian Federation,,643,1960,"6,856,237","6,424,928","5,122,614","3,699,521","6,050,614","4,834,841","5,358,582","2756,15","2215,74","2,840,396","2,321,746","1648,18","1,150,791","873,7","662,187","389,985","265,713",-,-,-,-
134,Estimates,Russian Federation,,643,1965,"6,183,219","6,791,811","6,376,026","5,076,026","3,639,862","5,940,062","4,727,974","5,218,883","2,657,543","2,104,696","2,642,758","2,102,698","1,432,568","947,853","667,233","445,854","305,794",-,-,-,-
134,Estimates,Russian Federation,,643,1970,"4,767,401","6,124,755","6740,4","6,319,099","5,001,022","3,565,128","5,815,033","4,597,628","5,039,329","2522,59","1,954,725","2,392,981","1,826,749","1,179,129","723,083","448,643","350,171",-,-,-,-
134,Estimates,Russian Federation,,643,1975,"5,132,145","4,746,438","6,032,827","6539,69","6,164,026","4,895,847","3,511,817","5,649,274","4,390,905","4,810,078","2,378,735","1,794,043","2,123,691","1,485,567","878,285","461,392","367,253",-,-,-,-
134,Estimates,Russian Federation,,643,1980,"5,427,115","5,118,113","4,703,456","5860,15","6,673,405","6,177,127","5,047,496","3158,98","5,446,327","4,071,895","4,574,281","2,292,086","1,525,932","1,709,662","1,137,377","586,337","384,795",-,-,-,-
134,Estimates,Russian Federation,,643,1985,"5,925,065","5,443,009","5,147,636","4,761,646","5,928,585","6,622,575","6,084,207","4,894,299","3,047,048","5,145,515","3,762,202","4,098,934","1,972,567","1234,12","1,263,436","727,835","438,506",-,-,-,-
134,Estimates,Russian Federation,,643,1990,"5894,81","5,958,961","5,473,274","5,195,858","4,894,869","5,973,811","6,542,631","6,012,187","4,768,475","2,928,471","4,843,007","3,443,493","3,591,142","1636,55","935,871","834,951","551,753",-,-,-,-
134,Estimates,Russian Federation,,643,1995,"4,058,706","5966,38","6,024,357","5,509,124","5,269,462","4,886,649","5,902,068","6,398,889","5,801,584","4,512,488","2,675,365","4,308,762","2918,06","2867,27","1,213,119","610,981","448,862","161,784","40,902","5,885","1,903"
134,Estimates,Russian Federation,,643,2000,"3,377,477","4,138,644","6,121,473","6,276,533","5,577,938","5,217,228","4,792,133","5,705,958","6,065,367","5,330,058","4,094,893","2,303,981","3,621,689","2,269,241","2,044,937","764,532","327,272","195,116","54,172","10,006","1,235"
134,Estimates,Russian Federation,,643,2005,"3,708,674","3,366,827","4,129,467","6,102,203","6204,21","5,448,342","5,057,844","4,607,838","5,418,435","5,653,337","4,847,216","3,605,566","1,929,557","2,830,726","1,617,531","1,287,721","409,463","142,095","65,284","13,253","1,784"
135,Estimates,Slovakia,,703,1950,"193,501","162,508","151,856","151,503","132,916","145,373","82,041","128,461","123,51","109,929","88,842","61,427","49,468","38,931","29,195","19,105","12,834",-,-,-,-
135,Estimates,Slovakia,,703,1955,"250,8",194,"163,1","152,2","151,2","132,5","144,1","81,1",125,"117,8",102,"79,8","52,7","39,7",29,"19,4","14,4",-,-,-,-
135,Estimates,Slovakia,,703,1960,"245,4","252,4","195,5","164,3","152,8","151,6","132,6","143,2","80,1",121,"111,3","93,5",70,"43,5","30,4","19,9","15,8",-,-,-,-
135,Estimates,Slovakia,,703,1965,"220,2","242,3","249,5","192,9","161,7","150,3","148,8","129,5","139,1","76,4","113,3","101,3","81,6","57,6","33,2","20,8","16,7",-,-,-,-
135,Estimates,Slovakia,,703,1970,"194,84","209,913","225,369","233,47","192,204","146,723","133,681","139,351","142,653","144,414","82,304","108,166","102,644","78,185","54,464","27,936","18,465",-,-,-,-
135,Estimates,Slovakia,,703,1975,"229,7","194,1","209,3","224,5","231,9","190,7","145,4",132,"136,6",138,"136,9","75,7","94,9","83,7","57,6","34,8","19,896",-,-,-,-
135,Estimates,Slovakia,,703,1980,"245,77","224,158","193,836","208,41","221,531","223,083","182,695","141,523","128,481","132,031","130,963","127,071","68,511","83,707","67,329","39,801","26,616",-,-,-,-
135,Estimates,Slovakia,,703,1985,"232,1","244,2","222,9","192,5","206,4","219,1","220,5","179,9","138,3",124,"124,9","120,2","111,2","55,7","61,5","42,9","28,4",-,-,-,-
135,Estimates,Slovakia,,703,1990,"208,606","227,25","241,884","218,552","188,762","200,565","213,956","215,067","171,241","132,42","115,85","114,319","105,327","92,386","43,215","44,743","36,081",-,-,-,-
135,Estimates,Slovakia,,703,1995,"183,497","207,484","227,89","242,427","217,88","186,853","198,703","210,673","210,278","165,444","125,79","106,974","101,351","87,977","71,07","29,947","24,93","9,846","2,64",517,58
135,Estimates,Slovakia,,703,2000,"147,769","183,472","207,585","227,796","241,701","216,951","185,851","196,881","207,193","204,174","157,771","116,817","95,528","85,518","68,137","48,741","17,489","11,727","3,467",637,86
135,Estimates,Slovakia,,703,2005,"130,64","147,676","183,44","207,391","227,095","240,694","215,853","184,365","194,089","201,965","195,724","147,505","105,226","81,509","67,14","47,493","28,868","8,295","4,119",825,105
136,Estimates,Ukraine,,804,1950,"1,476,316","1,394,012","2,102,301","1,504,321","1,807,845","1,139,952","794,22","1,164,028","1,079,408","884,379","687,74","594,455","470,143","362,456","260,307","168,132","118,769",-,-,-,-
136,Estimates,Ukraine,,804,1955,"1,947,164","1,507,628","1,427,981","2,139,028","1,530,356","1821,35","1,149,162","798,1","1152,61","1,052,469","843,152","638,401","528,923","395,5","281,152","176,443","132,919",-,-,-,-
136,Estimates,Ukraine,,804,1960,"2,134,463","1,953,189","1,517,572","1,438,415","2,129,472","1,528,752","1802,56","1,136,857","786,387","1,110,604","994,812","777,103","566,182","443,902","307,447","192,254","144,948",-,-,-,-
136,Estimates,Ukraine,,804,1965,"2,090,932","2,141,794","1,961,829","1,523,558","1,438,821","2119,71","1520,76","1,782,264","1,117,462","763,527","1,056,008","923,408","694,779","480,839","350,137","214,639","162,481",-,-,-,-
136,Estimates,Ukraine,,804,1970,"1,769,359","2107,62","2,161,296","1,977,453","1,530,887","1,442,199","2,113,236","1,513,897","1,756,556","1,089,068","731,04","983,081","828,3","591,906","380,565","244,896","181,788",-,-,-,-
136,Estimates,Ukraine,,804,1975,"1882,58","1772,65","2098,93","2,108,052","1,906,589","1,529,543","1431,89","2,076,676","1,471,579","1,705,698","1052,3","690,437","900,408","698,963","461,268","259,16","209,78",-,-,-,-
136,Estimates,Ukraine,,804,1980,"1,847,777","1,843,366","1,756,714","2,015,599","2049,99","1,873,952","1,607,322","1,314,633","2029,34","1,400,741","1,650,028","1,026,755","615,244","738,364","550,962","317,803","225,927",-,-,-,-
136,Estimates,Ukraine,,804,1985,"1932,29","1839,79","1,844,572","1,744,651","1,936,651","2,003,799","1,858,212","1,575,307","1,282,105","1,950,717","1,320,886","1520,49","908,382","512,402","566,071","368,218","250,933",-,-,-,-
136,Estimates,Ukraine,,804,1990,"1881,73","1,930,255","1,851,429","1,881,048","1,681,091","1,888,642","1,968,056","1,827,634","1,536,255","1,254,422","1,857,563","1,222,253","1,358,416","771,14","400,207","388,894","302,842",-,-,-,-
136,Estimates,Ukraine,,804,1995,"1,513,808","1,926,174","1,937,186","1,850,088","1,866,807","1,664,378","1,915,662","1,913,659","1,774,402","1,381,659","1,242,402","1665,58","1,059,696","1,084,724","551,322","263,196","216,644","81,692","20,323","2,186",217
136,Estimates,Ukraine,,804,2000,"1,086,625","1,498,224","1,909,273","1,905,031","1,771,541","1,737,482","1,549,729","1,798,723","1,787,953","1,649,436","1,255,532","1,091,558","1,400,899","845,427","799,964","360,921","146,527","84,417","17,657","1,801","0,06"
136,Estimates,Ukraine,,804,2005,"988,767","1072,7","1,482,493","1877,41","1,825,604","1,635,474","1,606,338","1,433,439","1,666,437","1,654,238","1,496,694","1,104,508","915,41","1,121,095","624,032","525,9","202,193","57,295","18,411","1,592",48
137,Estimates,Northern Europe,7,924,1950,"3,550,191","3,042,902","2,746,169","2,653,367","2,776,435","2,902,364","2,632,426","2,858,542","2,835,947","2,544,545","2,162,292","1,828,682","1,580,237","1,304,111","1,001,779","635,981","418,888",-,-,-,-
137,Estimates,Northern Europe,7,924,1955,"3224,25","3,509,079","2,993,656","2,694,515","2,597,684","2,684,194","2,834,451","2,523,447","2,766,379","2,739,985","2,452,148","2,002,368","1,634,246","1,327,873","1,008,552","668,111","470,976",-,-,-,-
137,Estimates,Northern Europe,7,924,1960,"3,348,455","3,168,651","3,468,078","2,979,162","2,683,272","2,581,412","2,623,307","2,769,526","2,488,718","2,699,538","2,635,427","2,289,891","1806,65","1,384,988","1,024,262","677,513","523,273",-,-,-,-
137,Estimates,Northern Europe,7,924,1965,"3,699,259","3,342,306","3,169,484","3,477,384","2,992,724","2718,2","2,621,771","2,654,195","2,785,792","2446,63","2,596,506","2,467,108","2,077,728","1,516,462","1,076,997","691,407","546,358",-,-,-,-
137,Estimates,Northern Europe,7,924,1970,"3,575,174","3699,89","3,435,325","3,225,139","3,455,957","3,011,653","2,645,147","2,523,398","2,587,812","2,644,149","2,402,097","2,427,259","2,248,349","1,780,356","1,194,398","719,466","584,43",-,-,-,-
137,Estimates,Northern Europe,7,924,1975,"3,276,677","3,588,863","3,670,011","3,393,873","3,232,943","3,429,384","2,899,903","2,638,894","2,508,982","2,554,112","2,618,173","2,223,279","2,245,994","1927,37","1,383,684","800,283","626,418",-,-,-,-
137,Estimates,Northern Europe,7,924,1980,"2,894,545","3,254,703","3,574,632","3,649,766","3,367,008","3,188,007","3,386,854","2,865,395","2,611,895","2,465,656","2,472,289","2,492,201","2,044,834","1,922,831","1,543,372","971,837","706,584",-,-,-,-
137,Estimates,Northern Europe,7,924,1985,"2980,03","2,912,607","3,245,939","3,629,287","3,718,943","3,339,391","3,140,093","3,358,522","2,842,196","2,539,098","2,375,272","2,336,831","2,260,155","1,781,385","1556,51","1,082,499","835,975",-,-,-,-
137,Estimates,Northern Europe,7,924,1990,"3194,75","2,948,289","2,924,703","3,141,862","3,374,593","3,468,038","3,259,309","3,110,062","3,353,692","2,868,743","2,504,377","2320,79","2,210,417","2,017,282","1,515,578","1,135,591","1011,15",-,-,-,-
137,Estimates,Northern Europe,7,924,1995,"3,100,362","3,172,262","2,951,287","2,946,386","3,110,964","3,380,526","3,531,112","3,299,836","3,093,819","3,302,866","2,801,489","2,364,834","2,138,942","1,964,677","1,673,484","1,122,359","692,983","316,466","87,358","13,61","1,172"
137,Estimates,Northern Europe,7,924,2000,"2863,25","3,126,394","3209,47","3,010,939","2,925,006","3,157,519","3,527,927","3588,02","3,270,726","3,022,801","3,262,531","2,616,047","2,208,856","1,919,357","1,645,993","1,262,624","726,784","345,4","109,057","18,113","1,511"
137,Estimates,Northern Europe,7,924,2005,"2,767,506","2,879,221","3,157,466","3,306,603","3,121,728","3,032,192","3234,42","3,572,535","3,593,019","3,233,788","2,962,423","3,147,659","2,473,465","2,013,956","1,647,023","1,284,546","842,775","380,478","126,863","24,567","2,174"
138,Estimates,Channel Islands,,830,1950,"4,368","3,152","3,635","3,43","3,086","3,852","3,373","3,931","3,929","3,532","2,998","2,449","2,151","1,95","1,517","1,023",712,-,-,-,-
138,Estimates,Channel Islands,,830,1955,"4,316","3,389","3,936","3,314","3,475","3,923","3,439","3,844","3,613","3,642","3,386","2,853","2,431","2,06","1,547","1,065",805,-,-,-,-
138,Estimates,Channel Islands,,830,1960,"4,248","3,627","4,24","3,186","3,919","3,991","3,502","3,74","3,305","3,74","3,805","3,308","2,737","2,165","1,569","1,102",905,-,-,-,-
138,Estimates,Channel Islands,,830,1965,"4,343","4,131","4,289","3,391","4,499","4,117","3,815","3,789","3,392","3,783","3,622","3,507","3,059","2,428","1,714","1,125",953,-,-,-,-
138,Estimates,Channel Islands,,830,1970,"4,459","4,751","4,271","3,677","5,169","4,242","4,193","3,855","3,549","3,803","3,333","3,641","3,405","2,753","1,894","1,14",993,-,-,-,-
138,Estimates,Channel Islands,,830,1975,"3,746","4,471","4,885","4,513","5,081","5,633","4,137","4,103","3,864","3,7","3,657","3,001","3,426","2,961","2,088","1,289","1,001",-,-,-,-
138,Estimates,Channel Islands,,830,1980,"3,432","3,884","4,699","5,085","5,045","5,049","5,123","4,096","4,13","3,816","3,603","3,372","2,99","2,91","2,339","1,486","1,096",-,-,-,-
138,Estimates,Channel Islands,,830,1985,"3,732","3,542","4,055","4,896","5,831","5,518","5,197","5,331","4,23","4,233","3,8","3,477","3,231","2,643","2,354","1,692","1,337",-,-,-,-
138,Estimates,Channel Islands,,830,1990,"4,156","3,781","3,71","4,371","6,134","6,38","5,713","5,261","5,349","4,252","4,183","3,68","3,243","2,835","2,176","1,774","1,625",-,-,-,-
138,Estimates,Channel Islands,,830,1995,"4,274","4,283","3,919","3,886","4,834","6,184","6,202","5,592","5,17","5,47","3,93","4,03","3,348","2,853","2,357","1,605","1,117",547,139,14,0
138,Estimates,Channel Islands,,830,2000,"4,144","4,377","4,456","4,117","4,306","5,13","6,14","6,273","5,691","5,042","5,442","3,901","3,7","2,93","2,395","1,822","1,033",492,142,17,0
138,Estimates,Channel Islands,,830,2005,"3,858","4,247","4,549","4,653","4,534","4,601","5,089","6,212","6,369","5,563","5,026","5,378","3,594","3,274","2,491","1,888","1,208",486,142,"0,02",1
139,Estimates,Denmark,,208,1950,213,200,160,148,148,156,154,156,152,136,121,103,87,72,55,34,23,-,-,-,-
139,Estimates,Denmark,,208,1955,193,214,196,158,144,145,156,151,154,148,131,114,95,77,59,39,"29,003",-,-,-,-
139,Estimates,Denmark,,208,1960,189,190,213,195,153,139,142,153,148,151,144,125,106,84,63,43,"33,998",-,-,-,-
139,Estimates,Denmark,,208,1965,201,188,190,213,193,152,139,142,153,147,146,137,115,92,68,46,37,-,-,-,-
139,Estimates,Denmark,,208,1970,"198,962","200,489","188,618","191,364","213,985","192,886","153,251","139,747","141,572","150,878","142,429","140,249","125,98","100,365","74,52","49,194","41,663",-,-,-,-
139,Estimates,Denmark,,208,1975,"184,978","199,224","200,98","189,875","192,245","213,842","191,92","152,539","138,339","139,101","146,359","135,499","129,261","110,102","80,977","53,49","46,8",-,-,-,-
139,Estimates,Denmark,,208,1980,"160,64","185,962","199,958","202,291","190,163","191,442","211,792","190,543","150,77","135,634","134,603","138,653","124,456","111,288","89,779","58,606","52,059",-,-,-,-
139,Estimates,Denmark,,208,1985,"135,101","160,542","185,93","201,005","203,726","190,245","189,759","209,659","188,02","147,745","131,281","127,736","127,189","108,762","92,185","63,965","55,964",-,-,-,-
139,Estimates,Denmark,,208,1990,"149,592","136,394","161,972","188,233","203,2","205,93","190,356","188,044","207,582","184,597","143,392","124,894","117,617","111,051","89,58","67,758","62,495",-,-,-,-
139,Estimates,Denmark,,208,1995,"173,692","152,298","138,735","164,613","191,09","206,672","207,182","190,491","186,885","204,854","180,135","137,684","115,924","104,635","91,433","66,036","42,17","18,91","5,411",905,73
139,Estimates,Denmark,,208,2000,"173,914","177,723","154,908","143,286","168,985","194,521","208,572","208,515","190,738","185,306","200,216","173,413","129,35","103,492","87,423","68,768","41,971","20,727","6,279","1,011",88
139,Estimates,Denmark,,208,2005,"167,406","177,436","179,864","157,919","146,581","171,78","196,102","209,403","208,302","189,196","181,847","193,744","163,708","116,277","86,997","66,486","44,683","21,387","7,216","1,239",104
140,Estimates,Estonia,,233,1950,"49,129","44,598","51,172","47,53","45,042","31,183","23,721","30,828","29,228","27,362","21,144","17,59","15,547","13,06","10,483","6,841","5,064",-,-,-,-
140,Estimates,Estonia,,233,1955,"46,14","49,842","45,84","52,346","48,442","45,74","31,728","24,12","31,026","29,125","26,824","20,318","16,314","13,612","10,408","7,306","5,307",-,-,-,-
140,Estimates,Estonia,,233,1960,"49,693","48,726","42,47","43,883","50,334","50,238","42,891","30,25","26,257","32,441","30,317","26,876","19,781","15,848","10,285","8,24","4,988",-,-,-,-
140,Estimates,Estonia,,233,1965,"49,625","50,209","50,403","47,577","45,92","52,403","50,21","45,091","31,296","25,154","31,052","28,225","24,374","16,915","12,089","7,41","5,948",-,-,-,-
140,Estimates,Estonia,,233,1970,"49,482","52,607","51,832","52,946","53,325","48,616","55,392","50,973","47,847","32,497","24,004","29,581","25,843","21,298","13,49","8,194","6,294",-,-,-,-
140,Estimates,Estonia,,233,1975,"56,744","50,472","52,51","55,286","59,212","54,161","48,186","54,639","49,63","46,012","31,065","22,363","26,725","21,733","16,369","8,946","6,653",-,-,-,-
140,Estimates,Estonia,,233,1980,"56,418","56,309","50,299","53,086","61,323","58,969","51,134","46,026","52,309","47,146","43,11","28,406","19,781","22,344","16,734","10,826","7,056",-,-,-,-
140,Estimates,Estonia,,233,1985,"59,503","57,763","54,042","57,618","55,531","59,853","55,342","53,618","46,982","46,94","43,82","35,507","28,312","20,708","14,595","11,282","8,305",-,-,-,-
